"Id","X","Y"
833,-75.7598789375,39.7506291864
834,-75.7600770052,39.7686479524
835,-75.760275251,39.7866666615
836,-75.7604736752,39.8046853137
837,-75.760672278,39.8227039089
838,-75.7608710595,39.8407224472
839,-75.7610700199,39.8587409284
840,-75.7612691594,39.8767593528
841,-75.7614684782,39.8947777201
842,-75.7616679764,39.9127960305
843,-75.7618676542,39.9308142838
844,-75.7620675119,39.9488324802
845,-75.7622675495,39.9668506196
846,-75.7624677673,39.9848687019
847,-75.7626681655,40.0028867272
848,-75.7628687441,40.0209046955
849,-75.7630695035,40.0389226068
850,-75.7632704438,40.056940461
851,-75.7634715652,40.0749582582
852,-75.7636728678,40.0929759984
853,-75.7638743519,40.1109936814
854,-75.7640760176,40.1290113074
855,-75.7642778651,40.1470288763
856,-75.7644798946,40.1650463882
857,-75.7646821063,40.1830638429
858,-75.7648845004,40.2010812406
859,-75.7317913737,39.3002896502
860,-75.7319790954,39.3183099316
861,-75.7321669856,39.3363301563
862,-75.7323550444,39.3543503243
863,-75.7325432721,39.3723704356
864,-75.7327316687,39.3903904902
865,-75.7329202345,39.4084104881
866,-75.7331089696,39.4264304292
867,-75.7332978742,39.4444503136
868,-75.7334869484,39.4624701412
869,-75.7336761925,39.4804899121
870,-75.7338656066,39.4985096261
871,-75.7340551908,39.5165292835
872,-75.7342449453,39.534548884
873,-75.7344348704,39.5525684277
874,-75.7346249661,39.5705879147
875,-75.7348152327,39.5886073448
876,-75.7350056703,39.6066267182
877,-75.735196279,39.6246460347
878,-75.7353870591,39.6426652944
879,-75.7355780108,39.6606844972
880,-75.7359604293,39.6967227324
881,-75.7361518965,39.7147417647
882,-75.7363435359,39.7327607401
883,-75.7365353477,39.7507796587
884,-75.736727332,39.7687985204
885,-75.7369194891,39.7868173252
886,-75.7371118191,39.8048360731
887,-75.7373043221,39.8228547641
888,-75.7374969984,39.8408733982
889,-75.7376898481,39.8588919754
890,-75.7378828713,39.8769104957
891,-75.7380760684,39.894928959
892,-75.7382694394,39.9129473654
893,-75.7384629845,39.9309657149
894,-75.7386567038,39.9489840074
895,-75.7388505977,39.967002243
896,-75.7390446662,39.9850204216
897,-75.7392389094,40.0030385432
898,-75.7394333277,40.0210566079
899,-75.7396279212,40.0390746155
900,-75.7398226899,40.0570925662
901,-75.7400176342,40.0751104599
902,-75.7402127542,40.0931282966
903,-75.7404080501,40.1111460762
904,-75.740603522,40.1291637989
905,-75.7407991701,40.1471814645
906,-75.7409949947,40.1651990731
907,-75.7411909958,40.1832166246
908,-75.7413871737,40.2012341192
909,-75.7085979357,39.300433127
910,-75.7087797089,39.3184535
911,-75.7089616453,39.3364738162
912,-75.709143745,39.3544940759
913,-75.7093260082,39.3725142788
914,-75.7095084351,39.3905344251
915,-75.7096910257,39.4085545147
916,-75.7098737802,39.4265745475
917,-75.7100566989,39.4445945237
918,-75.7102397819,39.4626144432
919,-75.7104230293,39.480634306
920,-75.7106064413,39.4986541121
921,-75.7107900181,39.5166738614
922,-75.7109737598,39.534693554
923,-75.7111576667,39.5527131898
924,-75.7113417388,39.5707327689
925,-75.7115259763,39.5887522913
926,-75.7117103794,39.6067717568
927,-75.7118949482,39.6247911656
928,-75.712079683,39.6428105177
929,-75.7122645839,39.6608298129
930,-75.712449651,39.6788490513
931,-75.7126348845,39.696868233
932,-75.7128202847,39.7148873578
933,-75.7130058515,39.7329064258
934,-75.7131915853,39.750925437
935,-75.7133774862,39.7689443914
936,-75.7135635543,39.7869632889
937,-75.7137497898,39.8049821296
938,-75.713936193,39.8230009134
939,-75.7141227638,39.8410196404
940,-75.7143095026,39.8590383105
941,-75.7144964095,39.8770569237
942,-75.7146834847,39.8950754801
943,-75.7148707283,39.9130939795
944,-75.7150581404,39.9311124221
945,-75.7152457214,39.9491308078
946,-75.7154334712,39.9671491365
947,-75.7156213902,39.9851674084
948,-75.7158094784,40.0031856233
949,-75.7159977361,40.0212037813
950,-75.7161861634,40.0392218823
951,-75.7163747605,40.0572399265
952,-75.7165635276,40.0752579136
953,-75.7167524647,40.0932758439
954,-75.7169415722,40.1112937171
955,-75.7171308502,40.1293115334
956,-75.7173202987,40.1473292927
957,-75.7175099181,40.165346995
958,-75.7176997085,40.1833646404
959,-75.7178896701,40.2013822287
960,-75.718079803,40.21939976
961,-75.6854043346,39.300571984
962,-75.6855801593,39.3185924455
963,-75.6857561418,39.3366128503
964,-75.6859322822,39.3546331986
965,-75.6861085808,39.3726534902
966,-75.6862850376,39.3906737252
967,-75.6864616529,39.4086939036
968,-75.6866384268,39.4267140253
969,-75.6868153594,39.4447340903
970,-75.6869924509,39.4627540987
971,-75.6871697015,39.4807740505
972,-75.6873471113,39.4987939455
973,-75.6875246805,39.5168137839
974,-75.6877024093,39.5348335656
975,-75.6878802977,39.5528532906
976,-75.688058346,39.5708729589
977,-75.6882365542,39.5888925704
978,-75.6884149227,39.6069121253
979,-75.6885934515,39.6249316234
980,-75.6887721408,39.6429510648
981,-75.6889509907,39.6609704494
982,-75.6891300015,39.6789897773
983,-75.6893091732,39.6970090485
984,-75.6894885061,39.7150282628
985,-75.6896680003,39.7330474205
986,-75.6898476559,39.7510665213
987,-75.6900274731,39.7690855653
988,-75.6902074521,39.7871045526
989,-75.690387593,39.8051234831
990,-75.6905678961,39.8231423567
991,-75.6907483614,39.8411611735
992,-75.6909289891,39.8591799336
993,-75.6911097795,39.8771986368
994,-75.6912907325,39.8952172831
995,-75.6914718485,39.9132358726
996,-75.6916531276,39.9312544053
997,-75.6918345699,39.9492728811
998,-75.6920161757,39.9672913001
999,-75.692197945,39.9853096622
1000,-75.692379878,40.0033279674
1001,-75.6925619749,40.0213462157
1002,-75.6927442359,40.0393644072
1003,-75.6929266611,40.0573825417
1004,-75.6931092508,40.0754006194
1005,-75.6932920049,40.0934186401
1006,-75.6934749239,40.111436604
1007,-75.6936580077,40.1294545109
1008,-75.6938412565,40.1474723609
1009,-75.6940246706,40.1654901539
1010,-75.6942082501,40.18350789
1011,-75.6943919952,40.2015255691
1012,-75.6945759059,40.2195431913
1013,-75.6947599826,40.2375607566
1014,-75.6622105759,39.3007062209
1015,-75.6623804519,39.3187267679
1016,-75.6625504803,39.3367472585
1017,-75.6627206613,39.3547676924
1018,-75.6628909951,39.3727880698
1019,-75.6630614818,39.3908083905
1020,-75.6632321216,39.4088286547
1021,-75.6634029146,39.4268488623
1022,-75.663573861,39.4448690133
1023,-75.6637449609,39.4628891076
1024,-75.6639162145,39.4809091454
1025,-75.664087622,39.4989291265
1026,-75.6642591834,39.5169490509
1027,-75.664430899,39.5349689187
1028,-75.6646027688,39.5529887299
1029,-75.6647747931,39.5710084844
1030,-75.6649469721,39.5890281822
1031,-75.6651193057,39.6070478234
1032,-75.6652917943,39.6250674078
1033,-75.6654644379,39.6430869356
1034,-75.6656372368,39.6611064067
1035,-75.665810191,39.6791258211
1036,-75.6659833008,39.6971451787
1037,-75.6661565662,39.7151644797
1038,-75.6663299875,39.7331837239
1039,-75.6665035648,39.7512029114
1040,-75.6666772982,39.7692220422
1041,-75.6668511879,39.7872411162
1042,-75.6670252341,39.8052601334
1043,-75.6671994369,39.8232790939
1044,-75.6673737965,39.8412979976
1045,-75.667548313,39.8593168446
1046,-75.6677229866,39.8773356348
1047,-75.6678978175,39.8953543681
1048,-75.6680728057,39.9133730447
1049,-75.6682479516,39.9313916645
1050,-75.6684232551,39.9494102275
1051,-75.6685987165,39.9674287336
1052,-75.668774336,39.985447183
1053,-75.6689501136,40.0034655755
1054,-75.6691260496,40.0214839111
1055,-75.6693021442,40.03950219
1056,-75.6694783974,40.0575204119
1057,-75.6696548094,40.0755385771
1058,-75.6698313804,40.0935566853
1059,-75.6700081106,40.1115747367
1060,-75.6701850001,40.1295927312
1061,-75.6703620491,40.1476106688
1062,-75.6705392577,40.1656285496
1063,-75.6707166261,40.1836463734
1064,-75.6708941545,40.2016641404
1065,-75.671071843,40.2196818504
1066,-75.6712496918,40.2376995035
1067,-75.671427701,40.2557170997
1068,-75.6391805919,39.3188564673
1069,-75.6393446661,39.3368770405
1070,-75.6395088875,39.3548975572
1071,-75.6396732564,39.3729180174
1072,-75.6398377728,39.390938421
1073,-75.640002437,39.408958768
1074,-75.640167249,39.4269790585
1075,-75.640332209,39.4449992924
1076,-75.6404973172,39.4630194698
1077,-75.6406625737,39.4810395906
1078,-75.6408279786,39.4990596547
1079,-75.6409935321,39.5170796623
1080,-75.6411592344,39.5350996133
1081,-75.6413250855,39.5531195077
1082,-75.6414910857,39.5711393454
1083,-75.6416572351,39.5891591265
1084,-75.6418235338,39.607178851
1085,-75.641989982,39.6251985189
1086,-75.6421565799,39.6432181301
1087,-75.6423233275,39.6612376846
1088,-75.642490225,39.6792571825
1089,-75.6426572727,39.6972766237
1090,-75.6428244705,39.7152960083
1091,-75.6429918188,39.7333153361
1092,-75.6431593176,39.7513346073
1093,-75.643326967,39.7693538218
1094,-75.6434947673,39.7873729795
1095,-75.6436627186,39.8053920806
1096,-75.643830821,39.8234111249
1097,-75.6439990747,39.8414301125
1098,-75.6441674798,39.8594490434
1099,-75.6443360366,39.8774679176
1100,-75.644504745,39.895486735
1101,-75.6446736054,39.9135054956
1102,-75.6448426178,39.9315241995
1103,-75.6450117824,39.9495428466
1104,-75.6451810994,39.967561437
1105,-75.6453505688,39.9855799706
1106,-75.6455201909,40.0035984474
1107,-75.6456899659,40.0216168674
1108,-75.6458598937,40.0396352306
1109,-75.6460299748,40.0576535369
1110,-75.646200209,40.0756717865
1111,-75.6463705968,40.0936899793
1112,-75.646541138,40.1117081152
1113,-75.6467118331,40.1297261943
1114,-75.646882682,40.1477442166
1115,-75.647053685,40.165762182
1116,-75.6472248422,40.1837800906
1117,-75.6473961537,40.2017979423
1118,-75.6475676197,40.2198157371
1119,-75.6477392405,40.2378334751
1120,-75.647911016,40.2558511562
1121,-75.6480829466,40.2738687804
1122,-75.6482550322,40.2918863477
1123,-75.6159805849,39.3189815435
1124,-75.6161387047,39.3370021965
1125,-75.6162969664,39.355022793
1126,-75.6164553702,39.373043333
1127,-75.6166139162,39.3910638164
1128,-75.6167726046,39.4090842434
1129,-75.6169314354,39.4271046139
1130,-75.6170904089,39.4451249278
1131,-75.6172495252,39.4631451852
1132,-75.6174087844,39.481165386
1133,-75.6175681866,39.4991855303
1134,-75.6177277321,39.517205618
1135,-75.6178874209,39.5352256492
1136,-75.6180472532,39.5532456238
1137,-75.6182072291,39.5712655419
1138,-75.6183673488,39.5892854033
1139,-75.6185276124,39.6073052082
1140,-75.6186880201,39.6253249564
1141,-75.618848572,39.6433446481
1142,-75.6190092682,39.6613642831
1143,-75.619170109,39.6793838615
1144,-75.6193310943,39.6974033833
1145,-75.6194922245,39.7154228484
1146,-75.6196534995,39.733442257
1147,-75.6198149197,39.7514616088
1148,-75.619976485,39.769480904
1149,-75.6201381957,39.7875001426
1150,-75.6203000519,39.8055193244
1151,-75.6204620538,39.8235384497
1152,-75.6206242015,39.8415575182
1153,-75.6207864951,39.85957653
1154,-75.6209489348,39.8775954851
1155,-75.6211115207,39.8956143836
1156,-75.621274253,39.9136332253
1157,-75.6214371318,39.9316520103
1158,-75.6216001573,39.9496707386
1159,-75.6217633297,39.9676894101
1160,-75.621926649,39.9857080249
1161,-75.6220901154,40.003726583
1162,-75.6222537291,40.0217450843
1163,-75.6224174902,40.0397635289
1164,-75.6225813989,40.0577819167
1165,-75.6227454553,40.0758002477
1166,-75.6229096595,40.093818522
1167,-75.6230740117,40.1118367394
1168,-75.6232385122,40.1298549001
1169,-75.6234031609,40.147873004
1170,-75.6235679581,40.1658910511
1171,-75.6237329038,40.1839090414
1172,-75.6238979984,40.2019269748
1173,-75.6240632418,40.2199448514
1174,-75.6242286343,40.2379626713
1175,-75.6243941761,40.2559804342
1176,-75.6245598672,40.2739981404
1177,-75.6247257078,40.2920157896
1178,-75.624891698,40.3100333821
1179,-75.6250578381,40.3280509176
1180,-75.5927804361,39.3191019965
1181,-75.5929326013,39.3371227263
1182,-75.5930849032,39.3551433996
1183,-75.5932373418,39.3731640164
1184,-75.5933899172,39.3911845768
1185,-75.5935426296,39.4092050808
1186,-75.5936954792,39.4272255282
1187,-75.593848466,39.4452459192
1188,-75.5940015903,39.4632662536
1189,-75.594154852,39.4812865316
1190,-75.5943082515,39.4993067531
1191,-75.5944617887,39.517326918
1192,-75.5946154639,39.5353470264
1193,-75.5947692772,39.5533670783
1194,-75.5949232288,39.5713870736
1195,-75.5950773186,39.5894070124
1196,-75.595231547,39.6074268947
1197,-75.595385914,39.6254467204
1198,-75.5955404198,39.6434664895
1199,-75.5956950645,39.661486202
1200,-75.5958498483,39.679505858
1201,-75.5960047712,39.6975254574
1202,-75.5961598335,39.7155450002
1203,-75.5963150352,39.7335644863
1204,-75.5964703766,39.7515839159
1205,-75.5966258576,39.7696032889
1206,-75.5967814786,39.7876226052
1207,-75.5969372396,39.8056418649
1208,-75.5970931408,39.823661068
1209,-75.5972491823,39.8416802144
1210,-75.5974053642,39.8596993042
1211,-75.5975616867,39.8777183373
1212,-75.59771815,39.8957373138
1213,-75.5978747541,39.9137562336
1214,-75.5980314992,39.9317750967
1215,-75.5981883855,39.9497939032
1216,-75.598345413,39.9678126529
1217,-75.598502582,39.9858313459
1218,-75.5986598926,40.0038499823
1219,-75.5988173449,40.0218685619
1220,-75.5989749391,40.0398870848
1221,-75.5991326753,40.057905551
1222,-75.5992905536,40.0759239605
1223,-75.5994485742,40.0939423132
1224,-75.5996067373,40.1119606092
1225,-75.5997650429,40.1299788485
1226,-75.5999234913,40.147997031
1227,-75.6000820825,40.1660151567
1228,-75.6002408168,40.1840332257
1229,-75.6003996942,40.2020512378
1230,-75.6005587149,40.2200691932
1231,-75.600717879,40.2380870919
1232,-75.6008771868,40.2561049337
1233,-75.6010366382,40.2741227187
1234,-75.6011962336,40.2921404469
1235,-75.601355973,40.3101581183
1236,-75.6015158566,40.3281757329
1237,-75.6016758845,40.3461932907
1238,-75.5697263614,39.3372386297
1239,-75.5698727032,39.3552593769
1240,-75.5700191765,39.3732800677
1241,-75.5701657812,39.3913007021
1242,-75.5703125176,39.40932128
1243,-75.5704593857,39.4273418015
1244,-75.5706063857,39.4453622666
1245,-75.5707535178,39.4633826751
1246,-75.570900782,39.4814030273
1247,-75.5710481785,39.4994233229
1248,-75.5711957074,39.5174435621
1249,-75.5713433689,39.5354637448
1250,-75.571491163,39.553483871
1251,-75.57163909,39.5715039407
1252,-75.5717871499,39.5895239538
1253,-75.5719353429,39.6075439105
1254,-75.5720836691,39.6255638107
1255,-75.5722321287,39.6435836543
1256,-75.5723807217,39.6616034414
1257,-75.5725294484,39.6796231719
1258,-75.5726783087,39.6976428459
1259,-75.572827303,39.7156624633
1260,-75.5729764313,39.7336820242
1261,-75.5731256937,39.7517015285
1262,-75.5732750904,39.7697209762
1263,-75.5734246215,39.7877403674
1264,-75.5735742872,39.8057597019
1265,-75.5737240875,39.8237789799
1266,-75.5738740226,39.8417982013
1267,-75.5740240927,39.859817366
1268,-75.5741742979,39.8778364741
1269,-75.5743246384,39.8958555256
1270,-75.5744751141,39.9138745205
1271,-75.5746257254,39.9318934587
1272,-75.5747764723,39.9499123403
1273,-75.574927355,39.9679311653
1274,-75.5750783735,39.9859499335
1275,-75.5752295281,40.0039686452
1276,-75.5753808189,40.0219873001
1277,-75.575532246,40.0400058984
1278,-75.5756838095,40.05802444
1279,-75.5758355097,40.0760429249
1280,-75.5759873465,40.0940613531
1281,-75.5761393203,40.1120797246
1282,-75.576291431,40.1300980393
1283,-75.5764436788,40.1481162974
1284,-75.576596064,40.1661344988
1285,-75.5767485865,40.1841526434
1286,-75.5769012466,40.2021707313
1287,-75.5770540445,40.2201887624
1288,-75.5772069801,40.2382067368
1289,-75.5773600537,40.2562246545
1290,-75.5775132654,40.2742425154
1291,-75.5776666154,40.2922603195
1292,-75.5778201038,40.3102780668
1293,-75.5779737307,40.3282957574
1294,-75.5781274963,40.3463133912
1295,-75.5782814007,40.3643309682
1296,-75.5784354441,40.3823484884
1297,-75.5466603719,39.3553707249
1298,-75.5468008797,39.3733914867
1299,-75.5469415136,39.3914121921
1300,-75.5470822737,39.4094328411
1301,-75.5472231603,39.4274534337
1302,-75.5473641734,39.4454739699
1303,-75.5475053132,39.4634944496
1304,-75.5476465797,39.4815148729
1305,-75.5477879731,39.4995352398
1306,-75.5479294936,39.5175555502
1307,-75.5480711412,39.5355758042
1308,-75.548212916,39.5535960018
1309,-75.5483548183,39.5716161428
1310,-75.5484968482,39.5896362274
1311,-75.5486390056,39.6076562556
1312,-75.5487812909,39.6256762272
1313,-75.5489237041,39.6436961423
1314,-75.5490662453,39.661716001
1315,-75.5492089147,39.6797358031
1316,-75.5493517124,39.6977555488
1317,-75.5494946385,39.7157752379
1318,-75.5499241887,39.769833966
1319,-75.5500676298,39.787853429
1320,-75.5502112,39.8058728354
1321,-75.5503548994,39.8238921853
1322,-75.5504987281,39.8419114785
1323,-75.5506426862,39.8599307153
1324,-75.5507867739,39.8779498954
1325,-75.5509309914,39.8959690189
1326,-75.5510753387,39.9139880859
1327,-75.551219816,39.9320070962
1328,-75.5513644233,39.95002605
1329,-75.551509161,39.9680449471
1330,-75.551654029,39.9860637876
1331,-75.5517990274,40.0040825715
1332,-75.5519441566,40.0221012988
1333,-75.5520894164,40.0401199694
1334,-75.5522348072,40.0581385833
1335,-75.552380329,40.0761571407
1336,-75.552525982,40.0941756413
1337,-75.5526717662,40.1121940853
1338,-75.5528176819,40.1302124726
1339,-75.5529637291,40.1482308033
1340,-75.553109908,40.1662490772
1341,-75.5532562187,40.1842672945
1342,-75.5534026614,40.2022854551
1343,-75.5535492362,40.2203035589
1344,-75.5536959432,40.2383216061
1345,-75.5538427826,40.2563395965
1346,-75.5539897544,40.2743575302
1347,-75.5541368589,40.2923754072
1348,-75.5542840961,40.3103932275
1349,-75.5544314662,40.328410991
1350,-75.5545789693,40.3464286978
1351,-75.5547266056,40.3644463478
1352,-75.5548743752,40.3824639411
1353,-75.5550222783,40.4004814776
1354,-75.5235824567,39.3734982734
1355,-75.5237171197,39.3915190468
1356,-75.5238519035,39.4095397639
1357,-75.5239868084,39.4275604246
1358,-75.5241218344,39.445581029
1359,-75.5242569817,39.4636015769
1360,-75.5243922505,39.4816220685
1361,-75.5245276407,39.4996425036
1362,-75.5246631525,39.5176628824
1363,-75.5247987861,39.5356832047
1364,-75.5249345416,39.5537034706
1365,-75.5250704191,39.5717236801
1366,-75.5252064187,39.5897438332
1367,-75.5253425406,39.6077639298
1368,-75.5254787848,39.6257839699
1369,-75.5256151515,39.6438039536
1370,-75.5257516408,39.6618238809
1371,-75.5258882528,39.6798437516
1372,-75.5260249877,39.6978635659
1373,-75.5262988264,39.733903025
1374,-75.5265731581,39.7699422582
1375,-75.5267105091,39.78796179
1376,-75.5268479836,39.8059812652
1377,-75.5269855819,39.824000684
1378,-75.527123304,39.8420200462
1379,-75.5272611501,39.8600393519
1380,-75.5273991202,39.8780586011
1381,-75.5275372146,39.8960777937
1382,-75.5276754333,39.9140969297
1383,-75.5278137764,39.9321160092
1384,-75.5279522442,39.9501350321
1385,-75.5280908366,39.9681539984
1386,-75.5282295539,39.9861729081
1387,-75.5283683961,40.0041917613
1388,-75.5285073635,40.0222105578
1389,-75.528646456,40.0402292978
1390,-75.5287856739,40.0582479811
1391,-75.5289250172,40.0762666078
1392,-75.5290644861,40.0942851779
1393,-75.5292040807,40.1123036914
1394,-75.5293438012,40.1303221482
1395,-75.5294836477,40.1483405484
1396,-75.5296236202,40.166358892
1397,-75.529763719,40.1843771789
1398,-75.5299039441,40.2023954091
1399,-75.5300442957,40.2204135827
1400,-75.530184774,40.2384316996
1401,-75.5303253789,40.2564497598
1402,-75.5304661107,40.2744677633
1403,-75.5306069695,40.2924857101
1404,-75.5307479555,40.3105036003
1405,-75.5308890686,40.3285214337
1406,-75.5310303092,40.3465392104
1407,-75.5311716773,40.3645569304
1408,-75.531313173,40.3825745937
1409,-75.5314547965,40.4005922003
1410,-75.5315965478,40.4186097501
1411,-75.5317384272,40.4366272432
1412,-75.5004926048,39.3916212662
1413,-75.5006214122,39.4096420484
1414,-75.5007503353,39.4276627743
1415,-75.5008793742,39.4456834438
1416,-75.501008529,39.463704057
1417,-75.5011377997,39.4817246139
1418,-75.5012671866,39.4997451143
1419,-75.5013966898,39.5177655584
1420,-75.5015263093,39.5357859461
1421,-75.5016560452,39.5538062775
1422,-75.5017858978,39.5718265524
1423,-75.501915867,39.5898467709
1424,-75.5020459531,39.607866933
1425,-75.5021761561,39.6258870387
1426,-75.5023064762,39.643907088
1427,-75.5024369135,39.6619270809
1428,-75.502567468,39.6799470173
1429,-75.5026981399,39.6979668972
1430,-75.5028289294,39.7159867208
1431,-75.5029598365,39.7340064878
1432,-75.5030908613,39.7520261984
1433,-75.503222004,39.7700458526
1434,-75.5033532647,39.7880654502
1435,-75.5034846436,39.8060849914
1436,-75.5036161406,39.824104476
1437,-75.503747756,39.8421239042
1438,-75.5038794899,39.8601432759
1439,-75.5040113423,39.8781625911
1440,-75.5041433135,39.8961818497
1441,-75.5042754034,39.9142010518
1442,-75.5044076123,39.9322201974
1443,-75.5045399403,39.9502392865
1444,-75.5046723874,39.968258319
1445,-75.5048049539,39.986277295
1446,-75.5049376397,40.0042962144
1447,-75.5050704451,40.0223150772
1448,-75.5052033702,40.0403338835
1449,-75.505336415,40.0583526332
1450,-75.5054695798,40.0763713263
1451,-75.5056028645,40.0943899628
1452,-75.5057362694,40.1124085428
1453,-75.5058697946,40.1304270661
1454,-75.5060034402,40.1484455328
1455,-75.5061372062,40.1664639429
1456,-75.5062710929,40.1844822964
1457,-75.5064051004,40.2025005933
1458,-75.5065392287,40.2205188336
1459,-75.506673478,40.2385370172
1460,-75.5068078484,40.2565551441
1461,-75.5069423401,40.2745732144
1462,-75.5070769531,40.2925912281
1463,-75.5072116876,40.3106091851
1464,-75.5073465437,40.3286270854
1465,-75.5074815216,40.346644929
1466,-75.5076166213,40.364662716
1467,-75.507751843,40.3826804463
1468,-75.5078871868,40.4006981199
1469,-75.5080226528,40.4187157367
1470,-75.4772679745,39.39171885
1471,-75.4773908053,39.4097396945
1472,-75.4775137465,39.4277604826
1473,-75.4776367981,39.4457812144
1474,-75.4777599601,39.4638018899
1475,-75.4778832329,39.481822509
1476,-75.4780066163,39.4998430718
1477,-75.4781301106,39.5178635783
1478,-75.4782537159,39.5358840284
1479,-75.4783774322,39.5539044222
1480,-75.4785012597,39.5719247596
1481,-75.4786251985,39.5899450407
1482,-75.4787492487,39.6079652653
1483,-75.4788734105,39.6259854336
1484,-75.4789976838,39.6440055455
1485,-75.4791220689,39.662025601
1486,-75.4792465658,39.6800456
1487,-75.4793711747,39.6980655427
1488,-75.4794958956,39.716085429
1489,-75.4796207287,39.7341052588
1490,-75.4797456741,39.7521250322
1491,-75.479870732,39.7701447491
1492,-75.4799959023,39.7881644097
1493,-75.4801211853,39.8061840137
1494,-75.480246581,39.8242035613
1495,-75.4803720895,39.8422230525
1496,-75.4804977111,39.8602424871
1497,-75.4806234457,39.8782618653
1498,-75.4807492935,39.896281187
1499,-75.4808752546,39.9143004522
1500,-75.4810013291,39.932319661
1501,-75.4811275172,39.9503388132
1502,-75.4812538189,39.9683579089
1503,-75.4813802344,39.986376948
1504,-75.4815067638,40.0043959307
1505,-75.4816334072,40.0224148568
1506,-75.4817601646,40.0404337264
1507,-75.4818870363,40.0584525395
1508,-75.4820140223,40.076471296
1509,-75.4821411228,40.0944899959
1510,-75.4822683379,40.1125086393
1511,-75.4823956676,40.1305272262
1512,-75.4825231121,40.1485457564
1513,-75.4826506716,40.1665642301
1514,-75.4827783461,40.1845826472
1515,-75.4829061357,40.2026010076
1516,-75.4830340406,40.2206193115
1517,-75.4831620609,40.2386375588
1518,-75.4832901966,40.2566557495
1519,-75.483418448,40.2746738835
1520,-75.4835468151,40.292691961
1521,-75.4836752981,40.3107099818
1522,-75.4838038971,40.328727946
1523,-75.4839326121,40.3467458535
1524,-75.4840614433,40.3647637044
1525,-75.4841903908,40.3827814986
1526,-75.4843194548,40.4007992362
1527,-75.4539264845,39.3737908385
1528,-75.4540432339,39.3918117984
1529,-75.4541600881,39.4098327021
1530,-75.4542770472,39.4278535495
1531,-75.4543941114,39.4458743406
1532,-75.4545112807,39.4638950754
1533,-75.4546285553,39.4819157539
1534,-75.4547459352,39.4999363761
1535,-75.4548634205,39.517956942
1536,-75.4549810115,39.5359774516
1537,-75.4550987081,39.5539979048
1538,-75.4552165104,39.5720183017
1539,-75.4553344186,39.5900386423
1540,-75.4554524329,39.6080589265
1541,-75.4555705532,39.6260791544
1542,-75.4556887797,39.6440993259
1543,-75.4558071124,39.6621194411
1544,-75.4559255516,39.6801394998
1545,-75.4560440973,39.6981595022
1546,-75.4561627497,39.7161794482
1547,-75.4562815087,39.7341993379
1548,-75.4564003746,39.7522191711
1549,-75.4565193474,39.7702389479
1550,-75.4566384272,39.7882586683
1551,-75.4567576142,39.8062783322
1552,-75.4568769085,39.8242979398
1553,-75.4569963101,39.8423174909
1554,-75.4571158192,39.8603369855
1555,-75.4572354359,39.8783564238
1556,-75.4573551602,39.8963758055
1557,-75.4574749924,39.9143951308
1558,-75.4575949324,39.9324143997
1559,-75.4577149805,39.950433612
1560,-75.4578351367,39.9684527679
1561,-75.4579554011,39.9864718673
1562,-75.4580757739,40.0044909103
1563,-75.4581962551,40.0225098967
1564,-75.4583168448,40.0405288266
1565,-75.4584375433,40.0585477
1566,-75.4585583505,40.0765665169
1567,-75.4586792665,40.0945852772
1568,-75.4588002916,40.112603981
1569,-75.4589214258,40.1306226283
1570,-75.4590426692,40.1486412191
1571,-75.4591640219,40.1666597533
1572,-75.4592854841,40.1846782309
1573,-75.4594070558,40.202696652
1574,-75.4595287371,40.2207150165
1575,-75.4596505283,40.2387333245
1576,-75.4597724293,40.2567515758
1577,-75.4598944403,40.2747697706
1578,-75.4600165614,40.2927879088
1579,-75.4601387927,40.3108059904
1580,-75.4602611343,40.3288240154
1581,-75.4603835864,40.3468419838
1582,-75.460506149,40.3648598955
1583,-75.4606288223,40.3828777507
1584,-75.4607516063,40.4008955492
1585,-75.4608745013,40.4189132911
1586,-75.4609975072,40.4369309763
1587,-75.4307076105,39.373879095
1588,-75.4308183885,39.3919001112
1589,-75.4309292659,39.4099210711
1590,-75.4310402429,39.4279419748
1591,-75.4311513196,39.4459628223
1592,-75.431262496,39.4639836135
1593,-75.4313737723,39.4820043484
1594,-75.4314851486,39.500025027
1595,-75.4315966249,39.5180456493
1596,-75.4317082014,39.5360662154
1597,-75.4318198781,39.5540867252
1598,-75.4319316552,39.5721071786
1599,-75.4320435328,39.5901275758
1600,-75.4321555109,39.6081479166
1601,-75.4322675897,39.6261682011
1602,-75.4323797692,39.6441884293
1603,-75.4324920496,39.6622086011
1604,-75.432604431,39.6802287166
1605,-75.4327169134,39.6982487757
1606,-75.432829497,39.7162687785
1607,-75.4329421818,39.7342887249
1608,-75.4330549681,39.752308615
1609,-75.4331678558,39.7703284487
1610,-75.433280845,39.7883482259
1611,-75.4333939359,39.8063679468
1612,-75.4335071286,39.8243876113
1613,-75.4336204232,39.8424072194
1614,-75.4337338197,39.8604267711
1615,-75.4338473184,39.8784462663
1616,-75.4339609192,39.8964657052
1617,-75.4340746222,39.9144850876
1618,-75.4341884277,39.9325044135
1619,-75.4343023357,39.9505236831
1620,-75.4344163462,39.9685428961
1621,-75.4345304595,39.9865620528
1622,-75.4346446755,40.0045811529
1623,-75.4347589944,40.0226001966
1624,-75.4348734164,40.0406191838
1625,-75.4349879414,40.0586381146
1626,-75.4351025697,40.0766569888
1627,-75.4352173013,40.0946758065
