User,Segment ID,description,start_lat,start_lng,end_lat,end_lng,Meta.1,Meta.1_impediment,Meta.2,Meta.2_impediment,Meta.6,Meta.6_impediment,Meta.7,Meta.7_impediment,PEDS.3,PEDS.3_impediment,Minn-Irvine.9,Minn-Irvine.9_impediment,PEDS.23.2,PEDS.23.2_impediment,Minn-Irvine.2,Minn-Irvine.2_impediment,Minn-Irvine.4,Minn-Irvine.4_impediment,PEDS.23.4,PEDS.23.4_impediment,PEDS.23.3,PEDS.23.3_impediment,Minn-Irvine.8,Minn-Irvine.8_impediment,Minn-Irvine.21,Minn-Irvine.21_impediment,PEDS.14,PEDS.14_impediment,Minn-Irvine.151,Minn-Irvine.151_impediment,PEDS.19,PEDS.19_impediment,Minn-Irvine.108,Minn-Irvine.108_impediment,Minn-Irvine.123,Minn-Irvine.123_impediment,PEDS.24.1,PEDS.24.1_impediment,PEDS.4.1,PEDS.4.1_impediment,PEDS.12,PEDS.12_impediment,PEDS.6,PEDS.6_impediment,PEDS.9,PEDS.9_impediment,PEDS.8.2,PEDS.8.2_impediment,PEDS.35,PEDS.35_impediment,Minn-Irvine.159,Minn-Irvine.159_impediment,Minn-Irvine.178,Minn-Irvine.178_impediment,CCAHS.2,CCAHS.2_impediment,CCAHS.4,CCAHS.4_impediment,CCAHS.5,CCAHS.5_impediment,CCAHS.8,CCAHS.8_impediment,CCAHS.9,CCAHS.9_impediment,PEDS.1.4,PEDS.1.4_impediment,PEDS.1.5,PEDS.1.5_impediment,PEDS.1.6,PEDS.1.6_impediment,PEDS.1.7,PEDS.1.7_impediment,PEDS.1.8,PEDS.1.8_impediment,Minn-Irvine.33,Minn-Irvine.33_impediment,Minn-Irvine.34,Minn-Irvine.34_impediment,Minn-Irvine.127,Minn-Irvine.127_impediment,Minn-Irvine.132,Minn-Irvine.132_impediment,MIUDQ.10,MIUDQ.10_impediment,PEDS.33,PEDS.33_impediment,Minn-Irvine.130,Minn-Irvine.130_impediment,Minn-Irvine.22,Minn-Irvine.22_impediment,Minn-Irvine.17,Minn-Irvine.17_impediment,Minn-Irvine.119,Minn-Irvine.119_impediment,Minn-Irvine.120,Minn-Irvine.120_impediment,MIUDQ.18,MIUDQ.18_impediment,PEDS.26.1,PEDS.26.1_impediment,PEDS.2,PEDS.2_impediment,PEDS.28,PEDS.28_impediment,PHDCN.1,PHDCN.1_impediment,PHDCN.2,PHDCN.2_impediment,PHDCN.3,PHDCN.3_impediment,PHDCN.4,PHDCN.4_impediment,PHDCN.5,PHDCN.5_impediment,PHDCN.6,PHDCN.6_impediment,PHDCN.7,PHDCN.7_impediment
21,462,"Brockton Road / Haverford Avenue, Philadelphia, Pennsylvania",39.974547,-75.260198,39.973926,-75.258576,12,,0,,1,,0,,0,,4,,1,,2,,-2,,1,,1,,0,,1,,2,,2,1,1,,1,,1,,0,,1,,0,,2,,0,,1,,2,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,2,,1,,0,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,
22,462,"Brockton Road / Haverford Avenue, Philadelphia, Pennsylvania",39.974547,-75.260198,39.973926,-75.258576,12,,0,,1,,0,,0,,4,,1,,2,,-2,,1,,1,,0,,1,,2,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,2,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,1,,1,,2,,1,,0,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,
23,462,"Brockton Road / Haverford Avenue, Philadelphia, Pennsylvania",39.974547,-75.260198,39.973926,-75.258576,12,,0,,1,,0,,0,,4,,1,,2,,-2,,1,,1,,0,,2,,2,,2,,1,,1,,1,,0,,1,,0,,1,,1,,1,,2,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,1,
23,463,"    738 North 67th Street, Philadelphia, Pennsylvania",39.974427,-75.253677,39.973411,-75.253485,10,,0,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,2,,0,,0,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,0,,1,,1,
21,464,"    621 Marlyn Road, Philadelphia, Pennsylvania",39.973726,-75.248095,39.972221,-75.247837,15,,6,,1,,0,,1,,4,,1,,0,,0,,1,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,
19,465,"   1312 North Robinson Street, Philadelphia, Pennsylvania",39.972501,-75.2421,39.971507,-75.241915,9,,0,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
21,466,"   1228 North 58th Street, Philadelphia, Pennsylvania",39.970348,-75.2357,39.973153,-75.236221,30,,12,,0,,0,,1,,0,,1,,1,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,2,,1,,10,,1,,0,,1,,0,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
19,467,"   5429 Poplar Street, Philadelphia, Pennsylvania",39.97,-75.22994,39.970049,-75.22951,3,,0,,1,,0,,0,,4,,1,,1,,0,,1,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
19,468,"    519 North Paxon Street, Philadelphia, Pennsylvania",39.969658,-75.22407,39.968273,-75.223806,16,,0,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,90,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
20,468,"    519 North Paxon Street, Philadelphia, Pennsylvania",39.969658,-75.22407,39.968273,-75.223806,16,,3,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,2,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,100,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,0,,1,,2,,1,,0,
21,468,"    519 North Paxon Street, Philadelphia, Pennsylvania",39.969658,-75.22407,39.968273,-75.223806,16,,3,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,2,,1,,85,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
22,468,"    519 North Paxon Street, Philadelphia, Pennsylvania",39.969658,-75.22407,39.968273,-75.223806,16,,2,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,2,,0,,90,,1,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,3,,1,,0,
23,468,"    519 North Paxon Street, Philadelphia, Pennsylvania",39.969658,-75.22407,39.968273,-75.223806,16,,2,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,0,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,2,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
21,469,"    859 North Fallon Street, Philadelphia, Pennsylvania",39.968358,-75.217871,39.967377,-75.217742,11,,2,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,55,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
19,470,"   4454 Brown Street, Philadelphia, Pennsylvania",39.96673,-75.21108,39.966702,-75.211836,7,,0,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,1,,0,,0,,1,,3,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,40,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,3,,1,,0,
20,470,"   4454 Brown Street, Philadelphia, Pennsylvania",39.96673,-75.21108,39.966702,-75.211836,7,,3,,1,,0,,1,,4,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,3,,0,,0,,3,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,100,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
21,470,"   4454 Brown Street, Philadelphia, Pennsylvania",39.96673,-75.21108,39.966702,-75.211836,7,,4,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,75,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
22,470,"   4454 Brown Street, Philadelphia, Pennsylvania",39.96673,-75.21108,39.966702,-75.211836,6,,4,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,3,,1,,1,
23,470,"   4454 Brown Street, Philadelphia, Pennsylvania",39.96673,-75.21108,39.966702,-75.211836,7,,1,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,2,,0,,1,,3,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
20,471,"   4098 Olive Street, Philadelphia, Pennsylvania",39.965013,-75.20402,39.965971,-75.205547,18,,3,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,100,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,0,,2,,1,,0,
21,472,"   3865 Melon Street, Philadelphia, Pennsylvania",39.964897,-75.199937,39.96514,-75.197735,21,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,2,,0,,80,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,0,,0,,2,,1,,0,
21,473,"   3502 Haverford Avenue, Philadelphia, Pennsylvania",39.963899,-75.193056,39.963739,-75.194503,14,,7,,1,,0,,1,,4,,1,,0,,0,,1,,1,,0,,0,,0,,0,,1,,1,,1,,0,,1,,0,,2,,0,,1,,2,,1,,0,,1,,1,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,2,,0,,60,,0,,0,,1,,1,,1,,0,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
22,474,"   1807 North 72nd Street, Philadelphia, Pennsylvania",39.981801,-75.265561,39.980227,-75.26425,20,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,2,,-1,1,1,,0,,1,,1,,3,,2,,4,,2,,2,,3,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,3,,1,,0,,3,,2,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,-1,,1,,1,
19,475,"    968 North 66th Street, Philadelphia, Pennsylvania",39.979533,-75.253497,39.976848,-75.252337,23,,3,,0,,0,,1,,1,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,0,,0,,0,,0,,0,,1,,0,,1,,1,,1,,2,,1,,90,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
20,475,"    968 North 66th Street, Philadelphia, Pennsylvania",39.979533,-75.253497,39.976848,-75.252337,25,,9,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,60,,1,,0,,1,,0,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
21,475,"    968 North 66th Street, Philadelphia, Pennsylvania",39.979533,-75.253497,39.976848,-75.252337,25,,11,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,2,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,1,,2,,1,,95,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,
22,475,"    968 North 66th Street, Philadelphia, Pennsylvania",39.979533,-75.253497,39.976848,-75.252337,25,,6,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,2,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,2,,1,,100,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,
23,475,"    968 North 66th Street, Philadelphia, Pennsylvania",39.979533,-75.253497,39.976848,-75.252337,25,,2,,1,,0,,1,,1,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,0,,1,,1,,0,,2,,0,,0,,3,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,2,,0,,0,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,0,,1,,1,,1,,2,,1,,1,
19,476,"    835 North 63rd Street, Philadelphia, Pennsylvania",39.9783,-75.24609,39.975319,-75.245538,30,,0,,1,,0,,1,,0,,1,,0,,5,,1,,1,,0,,3,,1,,0,,1,,0,,1,,1,,1,,0,,0,,1,,1,,2,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,2,,1,,0,,2,,1,,1,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,1,,1,,0,
22,477,"   1615 North 60th Street, Philadelphia, Pennsylvania",39.975902,-75.240375,39.977375,-75.240504,16,,5,,1,,0,,1,,0,,1,,0,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,2,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,2,,1,,1,
23,478,"   1509 North Frazier Street, Philadelphia, Pennsylvania",39.975826,-75.23437,39.975002,-75.234217,10,,0,,1,,0,,4,,4,,1,,2,,-2,,1,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,0,
19,479,"   5309 Master Street, Philadelphia, Pennsylvania",39.973992,-75.22864,39.974116,-75.227763,6,,1,,1,,0,,0,,4,,1,,1,,2,,1,,1,,-1,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,60,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
20,479,"   5309 Master Street, Philadelphia, Pennsylvania",39.973992,-75.22864,39.974116,-75.227763,6,,2,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,40,,1,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,1,,1,,1,,1,,1,,1,
21,479,"   5309 Master Street, Philadelphia, Pennsylvania",39.973992,-75.22864,39.974116,-75.227763,6,,5,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,30,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,
22,479,"   5309 Master Street, Philadelphia, Pennsylvania",39.973992,-75.22864,39.974116,-75.227763,6,,1,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,2,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,
23,479,"   5309 Master Street, Philadelphia, Pennsylvania",39.973992,-75.22864,39.974116,-75.227763,6,,0,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,0,,1,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,
21,480,"   1275 N Street Bernard Street, Philadelphia, Pennsylvania",39.973399,-75.222221,39.972926,-75.222136,5,,0,,0,,0,,0,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,90,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,0,,1,,3,,1,,0,
20,481,"   4678 Merion Avenue, Philadelphia, Pennsylvania",39.97279,-75.216327,39.971311,-75.213886,26,,7,,1,,0,,1,,4,,1,,0,,2,,1,,1,,0,,0,,2,,0,,0,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,0,,0,,1,,1,,1,,2,,0,,75,,0,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,0,,0,,1,,3,,1,,0,
22,482,"   4247 Otter Street, Philadelphia, Pennsylvania",39.970869,-75.210334,39.971088,-75.208439,16,,3,,1,,0,,1,,4,,1,,2,,-2,,1,,0,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,0,,15,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
20,483,"   4011 Westminster Avenue, Philadelphia, Pennsylvania",39.970402,-75.204751,39.970262,-75.203602,9,,1,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,2,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,2,,0,,80,,0,,1,,0,,1,,0,,1,,1,,1,,0,,0,,0,,0,,0,,1,,3,,1,,0,
19,484,"   3750 Mantua Avenue, Philadelphia, Pennsylvania",39.968894,-75.198412,39.968468,-75.196876,12,,0,,1,,0,,0,,1,,1,,1,,0,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,1,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,2,,1,,25,,0,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,2,,1,,1,
22,485,"    770 Victory Highway, Philadelphia, Pennsylvania",39.968282,-75.192486,39.966943,-75.192136,16,,0,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,3,,1,,2,,1,,1,,1,,1,,1,,0,,0,,0,,1,,3,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1,,0,,3,,2,,0,,0,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,0,,1,,1,
21,486,"   1029 Spring Garden Street, Philadelphia, Pennsylvania",39.961779,-75.156082,39.961711,-75.154512,12,,6,,1,,0,,1,,4,,1,,1,,2,,1,,0,,0,,1,,2,,0,,1,,1,,0,,0,,1,,0,,1,,0,,0,,3,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,2,,0,,70,,0,,0,,0,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,1,,2,,1,,0,
22,487,"   6361 Malvern Avenue, Philadelphia, Pennsylvania",39.982968,-75.248346,39.981601,-75.251063,26,,7,,1,,0,,1,,4,,1,,1,,5,,1,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,1,,0,,2,,1,,0,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,-1,,1,,0,,2,,2,,1,,1,,1,,1,,0,,0,,0,,1,,0,,1,,1,,1,,1,,1,,1,
21,488,"Lebanon Avenue, Philadelphia, Pennsylvania",39.981701,-75.245025,39.982754,-75.243115,19,,7,,1,,0,,0,,4,,1,,0,,2,,1,,0,,1,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,2,,1,,1,,1,,1,,0,,1,,1,,1,,1,,0,,1,,0,,1,,1,,1,,1,
19,489,"   5794 West Oxford Street, Philadelphia, Pennsylvania",39.980826,-75.2361,39.98044,-75.239384,27,,0,,1,,0,,4,,0,,1,,1,,0,,1,,0,,0,,1,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,2,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,50,,0,,1,,1,,0,,1,,1,,1,,1,,2,,0,,0,,1,,1,,1,,1,,1,,1,
19,490,"   5512 West Oxford Street, Philadelphia, Pennsylvania",39.979692,-75.233311,39.979861,-75.232569,7,,0,,1,,0,,0,,4,,1,,2,,-2,,1,,1,,1,,1,,0,,0,,1,,0,,1,,1,,1,,1,,2,,1,,1,,3,,0,,0,,1,,0,,1,,0,,1,,1,,0,,1,,0,,1,,1,,1,,2,,1,,60,,0,,1,,0,,1,,1,,1,,1,,1,,1,,0,,0,,1,,0,,1,,3,,1,,0,
23,491,"   1689 North Wilton Street, Philadelphia, Pennsylvania",39.979937,-75.226713,39.979145,-75.227209,9,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,1,,3,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,,0,,1,,1,,1,,2,,1,,25,,1,,0,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,2,,1,,1,
20,492,"   1735 Memorial Avenue, Philadelphia, Pennsylvania",39.975981,-75.208598,39.975318,-75.209027,8,,2,,1,,0,,0,,1,,1,,1,,2,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,2,,0,,0,,3,,1,,0,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1000,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,0,
22,493,"   3917 U.S. 30, Philadelphia, Pennsylvania",39.974384,-75.201729,39.974256,-75.20315,13,,0,,1,,0,,0,,0,,1,,0,,2,,1,,1,,0,,2,,1,,0,,1,,0,,1,,1,,1,,0,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,3,,1,,0,,3,,2,,1,,0,,1,,1,,1,,1,,0,,1,,0,,1,,-1,2,1,,0,,1,,1,
19,494,"   1103 Victory Highway, Philadelphia, Pennsylvania",39.9698945651,-75.1931327785,39.974321,-75.194804,52,,1,,1,,0,,6,,4,,1,,3,,6,,1,,1,,1,,4,,2,,0,,2,,3,,1,,1,,1,,0,,0,,1,,0,,3,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,0,,1,,3,,1,,0,,3,,2,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,0,,1,,1,
21,495,"Kelly Drive, Philadelphia, Pennsylvania",39.975377,-75.191672,39.969992,-75.189087,72,,3,,1,,0,,4,,4,,1,,3,,6,,1,,1,,0,,3,,2,,2,,1,,3,,1,,1,,1,,0,,0,,1,,0,,3,,1,,1,,1,,0,,0,,1,,1,,1,,1,,1,,1,,0,,0,,0,,2,,1,,0,,2,,1,,0,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,
22,496,"   2905 Pennsylvania Avenue, Philadelphia, Pennsylvania",39.970778,-75.183561,39.972606,-75.185576,26,,0,,1,,0,,0,,4,,1,,1,,2,,1,,1,,0,,1,,2,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,0,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,0,,2,,1,,70,,1,,0,,1,,1,,1,,0,,1,,1,,0,,1,,0,,1,,0,,1,,1,,1,,1,
20,497,"    810 North Stillman Street, Philadelphia, Pennsylvania",39.970182,-75.178619,39.971285,-75.178394,13,,0,,1,,0,,0,,4,,1,,1,,0,,1,,1,,0,,0,,1,,0,,1,,0,,1,,1,,1,,0,,1,,0,,0,,3,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,100,,0,,1,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,
23,498,"   1042 Brown Street, Philadelphia, Pennsylvania",39.966451,-75.154293,39.96623,-75.15353,7,,0,,1,,0,,1,,4,,1,,1,,0,,1,,1,,0,,0,,2,,0,,1,,0,,1,,1,,1,,0,,0,,0,,1,,3,,1,,0,,1,,1,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,0,,0,,1,,1,,0,,1,,1,,1,,1,,1,,0,,0,,0,,1,,1,,1,,1,,1,,1,
